Entry	Gene names
A0A0C4DFV9	SET
B2REB7	SET
Q01105	SET
Q5VXV3	SET hCG_40357
A0A0J9YX62	DNAJB6
C9J2C4	DNAJB6
C9J2P2	DNAJB6
C9JB42	DNAJB6
C9JDR7	DNAJB6
C9JDX6	DNAJB6
C9JN01	DNAJB6
E9PH18	DNAJB6
F8WCZ4	DNAJB6
O75190	DNAJB6 HSJ2 MRJ MSJ1
Q49A72	DNAJB6
Q75MP3	DNAJB6
A0A1W2PPE5	MRPL9
A0A1W2PPK1	MRPL9
A0A1W2PQB6	MRPL9
A0A1W2PRK9	MRPL9
A0A1W2PS92	MRPL9
Q5SZR1	MRPL9
Q9BYD2	MRPL9
A2A376	DDX58
L8E813	DDX58
O95786	DDX58
Q3B797	DDX58
A0A087X1E4	ARFIP2
E9PPY7	ARFIP2
E9PRV8	ARFIP2
P53365	ARFIP2 POR1
H3BS70	ECI1
P42126	ECI1 DCI
Q96DC0	ECI1 DCI hCG_41028
C9J5K4	TMEM209
C9JYX1	TMEM209
Q96SK2	TMEM209
H3BNX8	COX5A
H3BRI0	COX5A
H3BRM5	COX5A
H3BV69	COX5A
P20674	COX5A
Q71UP1	COX5A
A6ND22	MRPS16
Q9Y3D3	MRPS16 RPMS16 CGI-132
E9PL65	PUM1
E9PM68	PUM1
E9PMX1	PUM1
E9PR38	PUM1
H0YC97	PUM1
H0YCK1	PUM1
H0YDC5	PUM1
H0YDK8	PUM1
H0YDQ6	PUM1
H0YED4	PUM1
H0YEH2	PUM1
Q14671	PUM1 KIAA0099 PUMH1
Q5T1Z4	PUM1 hCG_19946
Q5T1Z8	PUM1 hCG_19946
A0A024R525	FTH1 hCG_1776129
A9JQE1	FTH1
E9PK45	FTH1
E9PKM5	FTH1
E9PKY7	FTH1
E9PPQ4	FTH1
E9PQR3	FTH1
E9PRK8	FTH1
G3V192	FTH1 hCG_1776129
G3V1D1	FTH1 hCG_1776129
P02794	FTH1 FTH FTHL6 OK/SW-cl.84 PIG15
Q6NS36	FTH1
Q6NZ44	FTH1
D6R9Y6	SEPT11
D6RDP1	SEPT11
D6RDU5	SEPT11
D6RER5	SEPT11
D6RGI3	SEPT11 hCG_24410
H0Y961	SEPT11
H0Y9G8	SEPT11
Q9NVA2	SEPT11
C9J9S3	PPP1CB
C9JP48	PPP1CB
E7ETD8	PPP1CB
F8WE71	PPP1CB
H0Y3Y6	PPP1CB
P62140	PPP1CB
A0A024R5U5	ADAM10 hCG_40040
A0A087WYG1	ADAM10
A0AV88	ADAM10
B5MC71	ADAM10
C9J9B4	ADAM10
H0YK32	ADAM10
H0YK87	ADAM10
H0YNC5	ADAM10
H3BS53	ADAM10
L8E9R5	ADAM10
O14672	ADAM10 KUZ MADM
D6R9I9	ABCE1
D6RGF4	ABCE1
H0Y990	ABCE1
P61221	ABCE1 RLI RNASEL1 RNASELI RNS4I OK/SW-cl.40
O14957	UQCR11 UQCR
D6R9R5	SAR1B
D6RAA2	SAR1B
D6RD69	SAR1B
D6RDB2	SAR1B
Q9H029	SAR1B DKFZp434B2017
Q9Y6B6	SAR1B SARA2 SARB
A0A1B0GX60	DNAJB1
M0QXK0	DNAJB1
M0QYT3	DNAJB1
M0QZD0	DNAJB1
M0R080	DNAJB1
M0R128	DNAJB1
M0R1D6	DNAJB1
P25685	DNAJB1 DNAJ1 HDJ1 HSPF1
Q6FHS4	DNAJB1 hCG_1776318
Q6FI51	DNAJB1
A0A087X1W1	SRRM2
A0AUK8	SRRM2
I3L0N7	SRRM2
I3L182	SRRM2
I3L1C0	SRRM2
I3L1I8	SRRM2
I3L1W5	SRRM2
I3L3Q8	SRRM2
I3L4D8	SRRM2
I3L4U6	SRRM2
Q05BI2	SRRM2
Q05CV9	SRRM2
Q9UQ35	SRRM2 KIAA0324 SRL300 SRM300 HSPC075
H0Y983	LAP3
H0Y9Q1	LAP3
P28838	LAP3 LAPEP PEPS
A0A024R3X4	HSPD1 hCG_2012240
A0A0S2Z415	HSPD1
A0A0S2Z477	HSPD1
B3GQS7	HSPD1
B9VP19	HSPD1
B9VP24	HSPD1
B9VPB4	HSPD1
C9J0S9	HSPD1
C9JCQ4	HSPD1
C9JL19	HSPD1
C9JL25	HSPD1
E7ESH4	HSPD1
E7EXB4	HSPD1
F8WBB1	HSPD1
P10809	HSPD1 HSP60
Q53QD5	HSPD1
Q53SE2	HSPD1
A0A0A0N0M2	JAK1
P23458	JAK1 JAK1A JAK1B
Q0VGA4	JAK1
Q4LDX3	JAK1
Q6P669	JAK1
Q8IV82	JAK1
A0A3B3ISV9	ERI3
A0A3B3ITJ5	ERI3
A0A3B3IU35	ERI3
F6QUN3	ERI3
F6UGJ8	ERI3
H0Y4B0	ERI3
O43414	ERI3 PINT1 PRNPIP PRNPIP1
A0A024R5E0	CHKA hCG_20257
E9PM06	CHKA
H0YD02	CHKA
P35790	CHKA CHK CKI
C9JPP3	RBBP4
E9PIC4	RBBP4
E9PND5	RBBP4
E9PNS2	RBBP4
E9PNS6	RBBP4
H0YCT5	RBBP4
H0YDK2	RBBP4
H0YEU5	RBBP4
H0YF10	RBBP4
Q09028	RBBP4 RBAP48
F8WBZ6	CNOT9
F8WCV7	CNOT9
H7C0W0	CNOT9
Q92600	CNOT9 RCD1 RQCD1
A0A0J9YWF7	ALDH7A1
A0A0J9YWK1	ALDH7A1
A0A0J9YWM6	ALDH7A1
A0A1B0GTG2	ALDH7A1
A0A1B0GTJ4	ALDH7A1
A0A1B0GTY9	ALDH7A1
A0A1B0GUA1	ALDH7A1
A0A1B0GUY0	ALDH7A1
A0A1B0GV49	ALDH7A1
A0A1B0GVU0	ALDH7A1
A0A1B0GW65	ALDH7A1
A0A1B0GW77	ALDH7A1
A0A1B0GW82	ALDH7A1
F8VVF2	ALDH7A1
F8WD33	ALDH7A1
F8WDY6	ALDH7A1
H0YHM6	ALDH7A1
P49419	ALDH7A1 ATQ1
J3QLC1	MRPS23
J3QLR8	MRPS23
Q9Y3D9	MRPS23 CGI-138 HSPC329
I3L0Q0	UBE2G1
I3L2H7	UBE2G1
I3L2Q4	UBE2G1
K7EPR7	UBE2G1 hCG_33206
P62253	UBE2G1 UBE2G
A0A024R2S1	MAP4 hCG_14846
A0A024R2V0	MAP4 hCG_14846
A0A024R2V2	MAP4 hCG_14846
A0A0J9YVV8	MAP4
A0A0J9YW37	MAP4
B5MEG9	MAP4
E7EVA0	MAP4
F8W9U4	MAP4
H0Y2V1	MAP4
H7C456	MAP4
H7C4C5	MAP4
P27816	MAP4
Q05D06	MAP4
Q6NX68	MAP4
Q86Y04	MAP4
F8W7F7	TMED4
Q7Z7H5	TMED4 ERS25
A0A024QZ22	PRAF2 hCG_19825
A6NP52	PRAF2
O60831	PRAF2 JM4
Q86U90	YRDC DRIP3 IRIP
Q5VYW8	RCL1
Q5VZU2	RCL1
Q5VZU3	RCL1
Q9Y2P8	RCL1 RNAC RPC2 RPCL1 RTC2 HSPC338
A0A024R0E5	CAPZA1 hCG_38464
P52907	CAPZA1
A0A024R1V3	NBR1 hCG_27935
A0A024R1Y3	NBR1 hCG_27935
A0A0C4DGP6	NBR1
B7Z5R6	NBR1
L8E9A2	NBR1
Q14596	NBR1 1A13B KIAA0049 M17S2 MIG19
Q3LRI0	NBR1
Q3LRI6	NBR1
Q3LRI9	NBR1
Q3LRJ5	NBR1
Q3LRJ8	NBR1
Q3LRK1	NBR1
A0A024R472	TMBIM1 hCG_16300
A0A1D5RMQ2	TMBIM1
B3KSM0	TMBIM1
B4DUD2	TMBIM1
C9IYT2	TMBIM1
C9IZ27	TMBIM1
C9JAK9	TMBIM1
C9JAP5	TMBIM1
C9JDV0	TMBIM1
C9JEN3	TMBIM1
C9JI44	TMBIM1
C9JM62	TMBIM1
C9JN47	TMBIM1
C9JW19	TMBIM1
C9JWV9	TMBIM1
F8WDY4	TMBIM1
Q969X1	TMBIM1 LFG3 RECS1 PP1201 PSEC0158
A0A087WXS7	ASNA1
K7ERW9	ASNA1
O43681	ASNA1 ARSA TRC40
P07814	EPRS GLNS PARS QARS QPRS PIG32
Q3KQZ8	EPRS EARS PARS PIG32
V9GYZ6	EPRS
V9GZ76	EPRS
A0A0U1RQK3	APOPT1
A0A0U1RQS9	APOPT1
A0A0U1RR29	APOPT1
G3V4L6	APOPT1
H0YJ38	APOPT1
H0YJK3	APOPT1
H0YJM4	APOPT1
H7BZ67	APOPT1
H7C2Z1	APOPT1
Q96IL0	APOPT1 APOP1 C14orf153
D6RJE3	MAD2L1
Q13257	MAD2L1 MAD2
P20248	CCNA2 CCN1 CCNA
A0A024RC40	SS18 hCG_37175
B4DLD3	SS18
F5GWN1	SS18
J3KRP6	SS18
J3KT22	SS18
J3KT74	SS18
J3QLJ7	SS18
J3QQM2	SS18
J3QQW2	SS18
J3QQW6	SS18
J3QQX5	SS18
J3QS72	SS18
J3QSB3	SS18
J3QSG1	SS18
Q15532	SS18 SSXT SYT
Q4VAX0	SS18 hCG_37175
Q4VAX2	SS18
Q6FGL9	SS18
X6R3J2	SS18
A0A024R1A4	UBE2L3 hCG_32558
P68036	UBE2L3 UBCE7 UBCH7
A0A087WU93	AP2B1
A0A087WXS3	AP2B1
A0A087WYD1	AP2B1
A0A087WZQ6	AP2B1
A0A087X253	AP2B1
A0A140VJE8	AP2B1 hCG_1992160
H0UID3	AP2B1 hCG_1992160
H0UID4	AP2B1 hCG_1992160
H0UID5	AP2B1 hCG_1992160
K7EJ01	AP2B1
K7EJX1	AP2B1
K7EKZ5	AP2B1
K7EMN7	AP2B1
K7EN71	AP2B1
K7ERB2	AP2B1
P63010	AP2B1 ADTB2 CLAPB1
H7C0Y1	UBE3C
Q15386	UBE3C KIAA0010 KIAA10
C9JIX5	PLOD3
C9JU11	PLOD3
H7C0B8	PLOD3
H7C2A8	PLOD3
H7C2S8	PLOD3
H7C2V1	PLOD3
O60568	PLOD3
A0A0A0MT56	CSTF2
B3V096	CSTF2
E7EWR4	CSTF2
E9PID8	CSTF2
P33240	CSTF2
A8CGI2	UBC
F5GXK7	UBC
F5GYU3	UBC
F5GZ39	UBC
F5H265	UBC
F5H2Z3	UBC
F5H388	UBC
F5H6Q2	UBC
F5H747	UBC
L8B196	UbC
L8B4I8	UbC UBC hCG_1744180
L8B4J3	UbC
L8B4M0	UbC
L8B4R0	UbC
L8B4Z6	UbC
P0CG48	UBC
Q5PY61	UBC
Q5UGI3	UBC
Q96C32	UBC
Q96H31	UBC
A0A0C4DGL4	SLC7A5 hCG_1789357
Q01650	SLC7A5 CD98LC LAT1 MPE16
Q2MCL6	SLC7A5
L8EAR9	ERP44
Q9BS26	ERP44 KIAA0573 TXNDC4 UNQ532/PRO1075
A6NJA2	USP14
D3DUG9	USP14 hCG_1994849
J3KS55	USP14
J3QQT6	USP14
P54578	USP14 TGT
R4GNB0	USP14
L8E922	USO1
O60763	USO1 VDP
A0A0A0N0L2	IL6ST
A0A0A0N0L5	IL6ST
D6RH03	IL6ST
P40189	IL6ST
Q17RA0	IL6ST
Q5FC02	IL6ST
Q5FC03	IL6ST
Q5FC05	IL6ST
Q5FC06	IL6ST
Q5FC07	IL6ST
C9J4I9	PXDN
H7C1W1	PXDN
H7C300	PXDN
H7C3W2	PXDN
Q92626	PXDN KIAA0230 MG50 PRG2 VPO VPO1
Q96GF5	PXDN
P16401	HIST1H1B H1F5
P12004	PCNA
Q6FHF5	PCNA
Q6FI35	PCNA
Q7Z6A0	PCNA
Q7Z6A1	PCNA
Q7Z6A2	PCNA
Q7Z6A3	PCNA
J3KRP2	PSMC5
J3KTQ9	PSMC5
J3QLH6	PSMC5
J3QQM1	PSMC5
J3QRR3	PSMC5
J3QRW1	PSMC5
J3QSA9	PSMC5
J3QSE0	PSMC5
P62195	PSMC5 SUG1
A0A024R564	FADS3 hCG_40852
E9PKP8	FADS3
E9PPZ4	FADS3
E9PQC2	FADS3
E9PS00	FADS3
H0YCN1	FADS3
H0YED5	FADS3
Q9Y5Q0	FADS3 CYB5RP
J3KSW3	PSMD11
J3QRY4	PSMD11
J3QS13	PSMD11
O00231	PSMD11
H0YBN1	LAPTM4B
Q86SJ0	LAPTM4B
Q86VI4	LAPTM4B PSEC0001
A0A024RC87	RNH1 hCG_18617
A0A0J9YXC4	RNH1
E9PIK5	RNH1
E9PIM9	RNH1
E9PLZ3	RNH1
E9PMA9	RNH1
E9PMI1	RNH1
E9PMJ3	RNH1
E9PMN0	RNH1
E9PR82	RNH1
H0YCR7	RNH1
O60930	RNASEH1 RNH1
P13489	RNH1 PRI RNH
M0R2D0	RAB11B
M0R377	RAB11B
Q15907	RAB11B YPT3
A0A087WTC9	ZC3H14
A0A3B3IT62	ZC3H14
G3V240	ZC3H14
G3V256	ZC3H14
G3V2X4	ZC3H14
G3V3R9	ZC3H14
G3V3Y4	ZC3H14
G3V411	ZC3H14 FLJ11806 hCG_21080
G3V473	ZC3H14
G3V4R5	ZC3H14
G3V572	ZC3H14
G3V5I6	ZC3H14
H0YJ51	ZC3H14
H0YJ87	ZC3H14
H0YJA2	ZC3H14
Q6PJT7	ZC3H14
Q9NY12	GAR1 NOLA1
A8K031	KNTC2 NDC80 hCG_38410
I3L0P0	NDC80
I3L4G3	NDC80
O14777	NDC80 HEC HEC1 KNTC2
Q05DQ6	NDC80
V9GYM9	NDC80
D6RBA7	SNX14
D6RDA6	SNX14
D6RDH9	SNX14
D6REK1	SNX14
D6RJG9	SNX14
E2QRM8	SNX14
H0Y926	SNX14
Q5JRQ0	SNX14
Q9Y5W7	SNX14
A0A0C4DGB7	ACSL4
D6RD96	ACSL4
D6RDA8	ACSL4
D6RF95	ACSL4
D6RFW9	ACSL4
H0Y9A0	ACSL4
O60488	ACSL4 ACS4 FACL4 LACS4
A6NGP5	JPT2
B4E1P3	JPT2
H3BMM8	JPT2
H3BMT0	JPT2
H3BMV3	JPT2
H3BS08	JPT2
H3BTV5	JPT2
H3BU16	JPT2
Q9H910	JPT2 C16orf34 HN1L L11
P23526	AHCY SAHH
Q1RMG2	AHCY
C9JPE8	RALA
H7C3P7	RALA
P11233	RALA RAL
C9JDW7	NRBP1
C9JHZ6	NRBP1
F8W6G1	NRBP1
Q9UHY1	NRBP1 BCON3 NRBP
E9PLA9	CAPRIN1
G3V153	CAPRIN1 GPIAP1 hCG_27570
Q14444	CAPRIN1 GPIAP1 GPIP137 M11S1 RNG105
E9PJW6	FIBP
E9PSD3	FIBP
H0YCE7	FIBP
O43427	FIBP
A0A087WV01	EEF1A1
A0A087WVQ9	EEF1A1
A6PW80	EEF1A1
P68104	EEF1A1 EEF1A EF1A LENG7
Q504Z0	EEF1A1
Q5JR01	EEF1A1
Q6IPN6	EEF1A1
Q6IPS9	EEF1A1 hCG_2033271
Q6IPT9	EEF1A1
Q6NS35	EEF1A1
Q6NSH7	EEF1A1
Q6P082	EEF1A1
Q6P4C9	EEF1A1
Q96EB3	EEF1A1
A0A2R8Y7H4	PRPS1
B1ALA7	PRPS1
B1ALA9	PRPS1
B7ZB02	PRPS1
P60891	PRPS1
Q15244	PRPS1
Q8N9Q2	SREK1IP1 P18SRP SFRS12IP1
B5BUK7	PRKCI
P41743	PRKCI DXS1179E
C9J4Z3	RPL37A hCG_16380
E9PEL3	RPL37A
G5E9R3	RPL37A hCG_16380
M0R0A1	RPL37A
M0R2L6	RPL37A
P61513	RPL37A
Q6P4E4	RPL37A
L8E8P5	CTSA
P10619	CTSA PPGB
Q5JZH0	CTSA
U3KQ41	CTSA
U3KQF1	CTSA
U3KQU6	CTSA
X6R5C5	CTSA
X6R8A1	CTSA
A0A0A0N0L4	Klf5
A0A0A0N0L7	Klf5
A0A0A0N0M4	Klf5
Q13887	KLF5 BTEB2 CKLF IKLF
Q5T6X2	KLF5 hCG_32789
D3DNW8	ANXA5 hCG_37353
D6RBE9	ANXA5
D6RBL5	ANXA5
D6RCN3	ANXA5
E9PHT9	ANXA5
P08758	ANXA5 ANX5 ENX2 PP4
A0A1B0GVB4	SLC16A2
K7ELT4	SLC16A2
P36021	SLC16A2 MCT8 XPCT
A4D2D2	PCOLCE tcag7.602
Q15113	PCOLCE PCPE1
M0QZE6	TRIM28
M0R0K9	TRIM28
M0R2I3	TRIM28
M0R3C0	TRIM28
Q13263	TRIM28 KAP1 RNF96 TIF1B
B5BU25	U2AF2
K7ELP8	U2AF2
K7ENG2	U2AF2
M0QYQ9	U2AF2
P26368	U2AF2 U2AF65
M0R1M6	UBA52
M0R1V7	UBA52
M0R2S1	UBA52
P62987	UBA52 UBCEP2
Q3MIH3	UBA52 hCG_37048
A0A024R2Q4	RPL15 hCG_1996483
A0A2R8Y738	RPL15
A0A2R8YEM3	RPL15
E7ENU7	RPL15
E7EQV9	RPL15
E7ERA2	RPL15
E7EX53	RPL15
P61313	RPL15 EC45 TCBAP0781
A0A024QZQ6	DDIT4 hCG_2024489
Q9NX09	DDIT4 REDD1 RTP801
E9PJ35	SSR2
E9PLP2	SSR2
E9PN13	SSR2
E9PNP2	SSR2
E9PQ05	SSR2
E9PQI4	SSR2
E9PQJ7	SSR2
P43308	SSR2 TRAPB HSD25
A0A024RB02	PPFIBP1 hCG_38765
A0A087WVX8	PPFIBP1
A0A0A0MTP2	PPFIBP1
F5GZP6	PPFIBP1
F5H0E0	PPFIBP1
F5H495	PPFIBP1
F5H6Q7	PPFIBP1
F5H7K5	PPFIBP1
H0YFE4	PPFIBP1
H0YGH8	PPFIBP1
Q05CN4	PPFIBP1
Q86W92	PPFIBP1 KIAA1230
A3R0T8	HIST1H1E hCG_1645742
P10412	HIST1H1E H1F4
Q4VB24	HIST1H1E
A0A0S2Z5D7	UNC50
A0A0S2Z612	UNC50
H7BYK3	UNC50
H7C3J5	UNC50
J3KQ47	UNC50
Q53HI1	UNC50 UNCL HSD-23 HSD23
A2A2Q9	AAR2
Q9Y312	AAR2 C20orf4 CGI-23 PRO0225
M0QZR9	ELAVL1
M0R055	ELAVL1
Q15717	ELAVL1 HUR
D6R9G2	ADH5
D6RAY0	ADH5
D6RFE4	ADH5
H0YAG8	ADH5
P11766	ADH5 ADHX FDH
Q6FI45	ADH5
Q6IRT1	ADH5 HEL-S-60p hCG_41483
Q9H1A0	ADH5
Q8WUW1	BRK1 C3orf10 HSPC300 MDS027
K7EJ37	EXOSC10
L8E6Y6	EXOSC10
Q01780	EXOSC10 PMSCL PMSCL2 RRP6
Q96G78	EXOSC10
E9PKB7	TEAD1
H0YCZ6	TEAD1
H0YE88	TEAD1
H0YEJ9	TEAD1
P28347	TEAD1 TCF13 TEF1
A0A024RD41	RAB23 hCG_17135
Q9ULC3	RAB23 HSPC137
A0A087WTH8	AATF
A0A087WW41	AATF
A0A087WWS8	AATF
Q9NY61	AATF CHE1 DED HSPC277
P35625	TIMP3
A0A075B6F6	HM13
A0A087WVH6	HM13
A0A0C4DGU3	HM13
A0A0S2Z5V7	HM13
A0A0S2Z6F0	HM13
A0A3B3IT72	HM13
A0A3B3IUB5	HM13
Q8TCT9	HM13 H13 IMP1 PSL3 SPP MSTP086
A0A024R319	LAMB2 hCG_96721
F5H520	LAMB2
P55268	LAMB2 LAMS
A0A024R496	CAB39 hCG_34334
A0A087X0K1	CAB39
Q9Y376	CAB39 MO25 CGI-66
H0Y512	APMAP
Q9HDC9	APMAP C20orf3 UNQ1869/PRO4305
A0A024R3W2	TOMM20 hCG_1810880
Q15388	TOMM20 KIAA0016
A0A0A0MSW4	PITPNB
B3KYB6	PITPNB
B3KYB7	PITPNB
P48739	PITPNB
A0A087X1R4	WTAP hCG_34028
Q15007	WTAP KIAA0105
P36405	ARL3 ARFL3
F2Z2K0	NSFL1C
G3V4V8	NSFL1C
L8EBH2	NSFL1C
Q9UNZ2	NSFL1C UBXN2C
R4GMY2	NSFL1C
R4GNE6	NSFL1C
A0A024R7H8	BRD4 hCG_2000917
M0QYW0	BRD4 hCG_2000917
M0QZD9	BRD4
M0R0H4	BRD4
O60885	BRD4 HUNK1
Q05BM2	BRD4 CAP HUNKI MCAP
Q5BJ26	BRD4
Q6NXE4	BRD4
Q6PIS5	BRD4
W8JJB1	BRD4
A0A286YEX5	CHCHD3
A4D1N4	CHCHD3 hCG_2014841 tcag7.1158
C9JRZ6	CHCHD3
F8WAR4	CHCHD3
Q9NX63	CHCHD3 MIC19 MINOS3
P23284	PPIB CYPB
E7ERS5	VRK2
E9PBU1	VRK2
Q05CR6	VRK2
Q86Y07	VRK2
A0A024RDW8	COL4A2 hCG_33042
A0A087WY39	COL4A2
A0A3B3IRV2	COL4A2
A0A3B3IS04	COL4A2
A0A3B3IS47	COL4A2
A0A3B3IT80	COL4A2
A0A3B3ITN7	COL4A2
A0A3B3ITQ8	COL4A2
A2A352	COL4A2
P08572	COL4A2
Q9Y3A2	UTP11 UTP11L CGI-94 HDCMB12P
A0A024QZN9	VDAC2 hCG_23984
A0A024QZT0	VDAC2 hCG_23984
A0A0A0MR02	VDAC2
A2A3S1	VDAC2
P45880	VDAC2
Q5JSD1	VDAC2
Q5JSD2	VDAC2
D6REC9	THOC3
D6RGZ2	THOC3
H0Y9T1	THOC3
H0YA11	THOC3
H0YAG7	THOC3
H0YAJ0	THOC3
H7C0C5	THOC3
Q96J01	THOC3
Q99459	CDC5L KIAA0432 PCDC5RP
P62330	ARF6
Q6FH17	ARF6
P37802	TAGLN2 KIAA0120 CDABP0035
Q5ZEZ7	TAGLN2
X6RJP6	TAGLN2
D6RA79	SPOP
D6RBH6	SPOP
D6RBR3	SPOP
D6RD94	SPOP
D6RDG8	SPOP
D6RDV6	SPOP
D6RFL7	SPOP
D6RGZ4	SPOP
D6RIS7	SPOP
H0Y977	SPOP
O43791	SPOP
A0A2R8Y4E0	HADHA
A0A2R8Y4F5	HADHA
A0A2R8Y688	HADHA
A0A2R8YDM1	HADHA
A0A2R8YG21	HADHA
H0YFD6	HADHA
P40939	HADHA HADH
C9JWJ8	NFIX
K7EJB0	NFIX
K7EKH0	NFIX
K7EMQ5	NFIX
K7EN08	NFIX
K7EPU2	NFIX
K7ESG9	NFIX
Q14938	NFIX
C9JKH7	FNDC3B
Q53EP0	FNDC3B FAD104 NS5ABP37 UNQ2421/PRO4979/PRO34274
Q9HAV7	GRPEL1 GREPEL1
Q96HJ9	FMC1 C7orf55 HSPC268
E7EVK2	MTG1
Q9BT17	MTG1 GTPBP7
U3KQ69	MTG1
G3V4T5	EIF2S1
H0YJS4	EIF2S1
P05198	EIF2S1 EIF2A
Q53XC0	EIF2S1 hCG_21909
H3BT37	RPS15A
H3BV27	RPS15A
H3BVC7	RPS15A
I3L246	RPS15A
I3L303	RPS15A
I3L3P7	RPS15A
P62244	RPS15A OK/SW-cl.82
A0A024R3G0	HYOU1 hCG_95879
A0A087WW13	HYOU1
A0A087WWI4	HYOU1
A0A087X054	HYOU1
A0A087X214	HYOU1
E9PJ21	HYOU1
J3KSR2	HYOU1
J3KTF1	HYOU1
J3QL06	HYOU1
J3QLE9	HYOU1
J3QQH7	HYOU1
K7EQK2	HYOU1
Q05D91	HYOU1
Q6IN67	HYOU1
Q9BST8	HYOU1
Q9Y4L1	HYOU1 GRP170 ORP150
C9J3G8	FAM98A
E9PH82	FAM98A
I6L9E8	FAM98A
Q05CT2	FAM98A
Q8NCA5	FAM98A
M0R0P7	RPL18A
M0R117	RPL18A
M0R1A7	RPL18A hCG_36873
M0R3D6	RPL18A
Q02543	RPL18A
J3QS43	TNFAIP1
J3QSD4	TNFAIP1
K7EM01	TNFAIP1
Q13829	TNFAIP1 BACURD2 EDP1
E7EMK3	FLOT2
J3QKZ4	FLOT2
J3QLD9	FLOT2 hCG_1998851
K7EJ47	FLOT2
K7EKW9	FLOT2
Q14254	FLOT2 ESA1 M17S1
Q6FG43	FLOT2 hCG_1998851
Q9BTI6	FLOT2
F8VQQ4	TUBA1A
F8VRZ4	TUBA1A
F8VXZ7	TUBA1A
F8W0F6	TUBA1A
Q71U36	TUBA1A TUBA3
H3BR28	HSBP1
O75506	HSBP1 HSF1BP
L8E890	TRPC4AP
Q8TEL6	TRPC4AP C20orf188 TRRP4AP
Q32Q83	PPIL4
Q5T4S2	PPIL4
Q6P392	PPIL4
Q8WUA2	PPIL4
A0A024RC42	CDH2 hCG_22518
C9J126	CDH2
C9J8J8	CDH2
C9JMH2	CDH2
P19022	CDH2 CDHN NCAD
A0A1B0GWA2	AGPS
A0A2R8YEL0	AGPS
B8ZZ81	AGPS
O00116	AGPS AAG5
Q53S12	AGPS
Q53SG6	AGPS
Q53SN7	AGPS
A0A024RBE8	SLC25A3 hCG_36721
A0A024RBH9	SLC25A3 hCG_36721
F8VVM2	SLC25A3
F8VWQ0	SLC25A3
F8VWR4	SLC25A3
F8VY00	SLC25A3
F8VYH5	SLC25A3
F8VZL5	SLC25A3
Q00325	SLC25A3 PHC OK/SW-cl.48
A0A024RD80	HSP90AB1 hCG_19001
P08238	HSP90AB1 HSP90B HSPC2 HSPCB
Q6PK50	HSP90AB1
A0A087X1N6	BLOC1S2 hCG_19416
F1T0F0	BLOC1S2
J3QRU7	BLOC1S2
L8E7A4	BLOC1S2
Q6QNY1	BLOC1S2 BLOS2 CEAP
Q7Z6V2	FUCA2
Q9BTY2	FUCA2 PSEC0151 UNQ227/PRO260
A0A024RDY3	LAMP1 hCG_27880
P11279	LAMP1
A0A024R7U6	MCM4 hCG_19799
A0A3B3IRR8	MCM4
A0A3B3IS57	MCM4
A0A3B3IS88	MCM4
A0A3B3ISC1	MCM4
A0A3B3IT92	MCM4
A0A3B3ITP6	MCM4
A0A3B3IU45	MCM4
A4FS09	MCM4
E5RFR3	MCM4
E5RG31	MCM4
E5RG53	MCM4
E5RHP5	MCM4
P33991	MCM4 CDC21
A0A087WU53	MAGT1
Q9H0U3	MAGT1 IAG2 PSEC0084 UNQ628/PRO1244
C9J1X8	PTPN12
C9JJC1	PTPN12
C9JYA4	PTPN12
F8WB51	PTPN12
H0YB59	PTPN12
H0YC15	PTPN12
H3BM04	PTPN12
Q05209	PTPN12
C9JHU5	TNS3
C9JTD0	TNS3
C9JUW5	TNS3
C9JWN9	TNS3
E9PCX8	TNS3
H7BZ64	TNS3
Q68CZ2	TNS3 TEM6 TENS1 TPP
A0A1W2PNW4	FLT1
B1AC84	FLT1
H9N1E7	FLT1
H9N1E8	FLT1
L7RSL3	FLT1
P17948	FLT1 FLT FRT VEGFR1
V9Q458	FLT1
V9Q5H8	FLT1
X2C8T1	FLT1
X2CBY1	FLT1
X2QEJ0	FLT1
X2QIK8	FLT1
E5RG91	VPS37A
E5RHB8	VPS37A
E5RJ10	VPS37A
E5RJX6	VPS37A
H0YBN0	VPS37A
Q8NEZ2	VPS37A HCRP1
H0YKK0	SNRPA1 hCG_1992004
H0YLR3	SNRPA1
H0YMA0	SNRPA1
P09661	SNRPA1
Q6NVW9	SNRPA1 hCG_1992004
E9RKB4	vps29
F8VXU5	VPS29
Q05DG7	VPS29
Q8N0S8	VPS29
Q9UBQ0	VPS29 DC15 DC7 MDS007
C9J352	KPNA1
C9J4U1	KPNA1
C9JWD9	KPNA1
C9JYI4	KPNA1
F2Z3G4	KPNA1
L8EC94	KPNA1
P52294	KPNA1 RCH2
Q5BKZ2	KPNA1
A0A024R0A1	CSF1 hCG_40247
E9PJA2	CSF1
E9PKP4	CSF1
E9PQ08	CSF1
H7BY18	CSF1
P09603	CSF1
O43164	PJA2 KIAA0438 RNF131
B4DP62	SLC25A1 hCG_17246
D9HTE9	SLC25A1
P53007	SLC25A1 SLC20A3
E5RGQ3	RWDD1
E5RGS5	RWDD1
E5RJE3	RWDD1
Q9H446	RWDD1 DFRP2 CGI-24 PTD013
B5MD17	CBX1
C9JWS9	CBX1
J3KS05	CBX1
K7ELA4	CBX1
P83916	CBX1 CBX
Q6IBN6	CBX1 hCG_2000655
